year,month,state_code,energy_source,generation_mwh
2012,1,NH,Wind,6493.75
2012,1,NH,Wood and Wood Derived Fuels,92541.92
2012,1,NJ,Coal,136720.93
2012,1,NJ,Hydroelectric Conventional,1115.58
2012,1,NJ,Natural Gas,1854020.93
2012,1,NJ,Nuclear,3115284.0
2012,1,NJ,Other Biomass,84989.16
2012,1,NJ,Petroleum,4006.5
2012,1,NJ,Solar Thermal and Photovoltaic,16999.67
2012,1,NJ,Wind,1426.84
2012,1,NM,Coal,2370271.01
2012,1,NM,Hydroelectric Conventional,15278.36
2012,1,NM,Natural Gas,637285.99
2012,1,NM,Other Biomass,1163.84
2012,1,NM,Petroleum,2651.69
2012,1,NM,Solar Thermal and Photovoltaic,20897.46
2012,1,NM,Wind,229662.87
2012,1,NV,Coal,322501.41
2012,1,NV,Geothermal,181948.65
2012,1,NV,Hydroelectric Conventional,157088.09
2012,1,NV,Natural Gas,1828962.96
2012,1,NV,Petroleum,1677.05
2012,1,NV,Solar Thermal and Photovoltaic,11774.5
2012,1,NV,Wood and Wood Derived Fuels,0.0
2012,1,NY,Coal,585984.61
2012,1,NY,Hydroelectric Conventional,2504978.34
2012,1,NY,Natural Gas,4083581.57
2012,1,NY,Nuclear,3647916.0
2012,1,NY,Other Biomass,134773.95
2012,1,NY,Petroleum,31290.73
2012,1,NY,Solar Thermal and Photovoltaic,3427.0
2012,1,NY,Wind,393793.41
2012,1,NY,Wood and Wood Derived Fuels,44454.95
2012,1,OH,Coal,7464156.98
2012,1,OH,Hydroelectric Conventional,14155.33
2012,1,OH,Natural Gas,2129453.93
2012,1,OH,Nuclear,1623948.0
2012,1,OH,Other Biomass,32154.8
2012,1,OH,Petroleum,141113.03
2012,1,OH,Solar Thermal and Photovoltaic,614.69
2012,1,OH,Wind,112618.41
2012,1,OH,Wood and Wood Derived Fuels,35005.51
2012,1,OK,Coal,2832575.81
2012,1,OK,Hydroelectric Conventional,64915.34
2012,1,OK,Natural Gas,2568632.59
2012,1,OK,Other Biomass,9614.11
2012,1,OK,Petroleum,703.59
2012,1,OK,Wind,700534.21
2012,1,OK,Wood and Wood Derived Fuels,21422.67
2012,1,OR,Coal,364998.62
2012,1,OR,Hydroelectric Conventional,3231634.5
2012,1,OR,Natural Gas,1647313.51
2012,1,OR,Other Biomass,20235.96
2012,1,OR,Petroleum,671.39
2012,1,OR,Solar Thermal and Photovoltaic,17.36
2012,1,OR,Wind,398261.92
2012,1,OR,Wood and Wood Derived Fuels,60590.85
2012,1,PA,Coal,8358929.54
2012,1,PA,Hydroelectric Conventional,309619.04
2012,1,PA,Natural Gas,4166501.05
2012,1,PA,Nuclear,7364867.0
2012,1,PA,Other Biomass,143569.46
2012,1,PA,Petroleum,21621.52
2012,1,PA,Solar Thermal and Photovoltaic,1940.46
2012,1,PA,Wind,251906.76
2012,1,PA,Wood and Wood Derived Fuels,50670.63
2012,1,RI,Hydroelectric Conventional,405.92
2012,1,RI,Natural Gas,635944.65
2012,1,RI,Other Biomass,7884.89
2012,1,RI,Petroleum,3191.65
2012,1,RI,Wind,140.76
2012,1,SC,Coal,2297809.14
2012,1,SC,Hydroelectric Conventional,133323.08
2012,1,SC,Natural Gas,1173392.63
2012,1,SC,Nuclear,4702704.0
2012,1,SC,Other Biomass,17325.98
2012,1,SC,Petroleum,14524.77
2012,1,SC,Wood and Wood Derived Fuels,198338.85
2012,1,SD,Coal,246208.91
2012,1,SD,Hydroelectric Conventional,465388.32
2012,1,SD,Natural Gas,222.45
2012,1,SD,Other Biomass,0.0
2012,1,SD,Petroleum,243.21
2012,1,SD,Wind,285964.85
2012,1,TN,Coal,1560323.7
2012,1,TN,Hydroelectric Conventional,1228936.71
2012,1,TN,Natural Gas,426718.64
2012,1,TN,Nuclear,2586037.0
2012,1,TN,Other Biomass,2346.41
2012,1,TN,Petroleum,14819.53
2012,1,TN,Solar Thermal and Photovoltaic,60.43
2012,1,TN,Wind,7294.0
2012,1,TN,Wood and Wood Derived Fuels,53941.69
2012,1,TX,Coal,10491509.49
2012,1,TX,Hydroelectric Conventional,6823.35
2012,1,TX,Natural Gas,15741381.41
2012,1,TX,Nuclear,2820800.0
2012,1,TX,Other Biomass,73817.72
2012,1,TX,Petroleum,155384.86
2012,1,TX,Solar Thermal and Photovoltaic,4223.56
2012,1,TX,Wind,3057233.02
2012,1,TX,Wood and Wood Derived Fuels,74228.15
2012,1,UT,Coal,2361712.63
2012,1,UT,Geothermal,31350.56
2012,1,UT,Hydroelectric Conventional,51274.54
2012,1,UT,Natural Gas,556729.96
2012,1,UT,Other Biomass,4815.55
2012,1,UT,Petroleum,3195.65
2012,1,UT,Wind,33276.83
2012,1,VA,Coal,1418925.58
2012,1,VA,Hydroelectric Conventional,110432.76
2012,1,VA,Natural Gas,2201745.62
2012,1,VA,Nuclear,2692740.0
2012,1,VA,Other Biomass,73684.79
2012,1,VA,Petroleum,19471.7
2012,1,VA,Wood and Wood Derived Fuels,110211.27
2012,1,VT,Hydroelectric Conventional,103050.48
2012,1,VT,Natural Gas,217.71
2012,1,VT,Nuclear,443053.0
2012,1,VT,Other Biomass,2011.8
2012,1,VT,Petroleum,582.59
2012,1,VT,Solar Thermal and Photovoltaic,66.09
2012,1,VT,Wind,11760.0
2012,1,VT,Wood and Wood Derived Fuels,31180.44
2012,1,WA,Coal,407279.73
2012,1,WA,Hydroelectric Conventional,6373371.32
2012,1,WA,Natural Gas,577556.11
2012,1,WA,Nuclear,843673.0
2012,1,WA,Other Biomass,17576.02
2012,1,WA,Petroleum,3403.47
2012,1,WA,Solar Thermal and Photovoltaic,30.0
2012,1,WA,Wind,531349.1
2012,1,WA,Wood and Wood Derived Fuels,145571.29
2012,1,WI,Coal,2765911.74
2012,1,WI,Hydroelectric Conventional,70480.67
2012,1,WI,Natural Gas,805393.13
2012,1,WI,Nuclear,1315741.0
2012,1,WI,Other Biomass,41390.69
2012,1,WI,Petroleum,28558.74
2012,1,WI,Wind,194085.0
2012,1,WI,Wood and Wood Derived Fuels,101307.54
2012,1,WV,Coal,5701906.62
2012,1,WV,Hydroelectric Conventional,177312.67
2012,1,WV,Natural Gas,18144.39
2012,1,WV,Other Biomass,901.72
2012,1,WV,Petroleum,10472.91
2012,1,WV,Wind,201051.0
2012,1,WV,Wood and Wood Derived Fuels,0.0
2012,1,WY,Coal,4133414.96
2012,1,WY,Hydroelectric Conventional,26064.2
2012,1,WY,Natural Gas,48993.75
2012,1,WY,Petroleum,1736.46
2012,1,WY,Wind,632265.15
2012,2,AK,Coal,57882.51
2012,2,AK,Hydroelectric Conventional,141696.77
2012,2,AK,Natural Gas,333688.73
2012,2,AK,Other Biomass,138.43
2012,2,AK,Petroleum,67518.05
2012,2,AK,Wind,1448.8
2012,2,AL,Coal,2361120.15
2012,2,AL,Hydroelectric Conventional,1000143.77
2012,2,AL,Natural Gas,4870909.9
2012,2,AL,Nuclear,3522523.0
2012,2,AL,Other Biomass,482.63
2012,2,AL,Petroleum,5335.25
2012,2,AL,Wood and Wood Derived Fuels,243303.37
2012,2,AR,Coal,2584849.7
2012,2,AR,Hydroelectric Conventional,342729.19
2012,2,AR,Natural Gas,1391161.79
2012,2,AR,Nuclear,1298712.0
2012,2,AR,Other Biomass,4378.89
2012,2,AR,Petroleum,1788.99
2012,2,AR,Wood and Wood Derived Fuels,132132.74
2012,2,AZ,Coal,3056276.7
2012,2,AZ,Hydroelectric Conventional,577516.12
2012,2,AZ,Natural Gas,2028215.07
2012,2,AZ,Nuclear,2697058.0
2012,2,AZ,Other Biomass,3562.85
2012,2,AZ,Petroleum,2876.14
2012,2,AZ,Solar Thermal and Photovoltaic,13692.72
2012,2,AZ,Wind,46571.1
2012,2,AZ,Wood and Wood Derived Fuels,12974.52
2012,2,CA,Coal,146772.76
2012,2,CA,Geothermal,965376.57
2012,2,CA,Hydroelectric Conventional,1105481.37
2012,2,CA,Natural Gas,9415708.92
2012,2,CA,Nuclear,1491044.0
2012,2,CA,Other Biomass,210941.46
2012,2,CA,Petroleum,47034.58
2012,2,CA,Solar Thermal and Photovoltaic,35976.47
2012,2,CA,Wind,581228.29
2012,2,CA,Wood and Wood Derived Fuels,314701.15
2012,2,CO,Coal,2774998.67
2012,2,CO,Hydroelectric Conventional,72151.51
2012,2,CO,Natural Gas,778896.17
2012,2,CO,Other Biomass,4505.06
2012,2,CO,Petroleum,754.38
2012,2,CO,Solar Thermal and Photovoltaic,2735.31
2012,2,CO,Wind,544094.26
2012,2,CO,Wood and Wood Derived Fuels,0.0
2012,2,CT,Coal,46056.22
2012,2,CT,Hydroelectric Conventional,24329.98
2012,2,CT,Natural Gas,1113801.37
2012,2,CT,Nuclear,1455944.0
2012,2,CT,Other Biomass,50288.85
2012,2,CT,Petroleum,916.5
2012,2,CT,Wood and Wood Derived Fuels,46.02
2012,2,DC,Natural Gas,4383.7
2012,2,DC,Petroleum,0.0
2012,2,DE,Coal,52596.35
2012,2,DE,Natural Gas,488721.71
2012,2,DE,Other Biomass,9219.52
2012,2,DE,Petroleum,600.62
2012,2,DE,Solar Thermal and Photovoltaic,1034.17
2012,2,DE,Wind,416.76
2012,2,FL,Coal,3031319.45
2012,2,FL,Hydroelectric Conventional,13686.2
2012,2,FL,Natural Gas,10219480.61
2012,2,FL,Nuclear,1710700.0
2012,2,FL,Other Biomass,188241.57
2012,2,FL,Petroleum,126924.71
2012,2,FL,Solar Thermal and Photovoltaic,8976.36
2012,2,FL,Wood and Wood Derived Fuels,165856.1
2012,2,GA,Coal,2574648.23
2012,2,GA,Hydroelectric Conventional,178413.49
2012,2,GA,Natural Gas,2691019.53
2012,2,GA,Nuclear,2480903.0
2012,2,GA,Other Biomass,8579.32
2012,2,GA,Petroleum,40342.78
2012,2,GA,Solar Thermal and Photovoltaic,61.32
2012,2,GA,Wood and Wood Derived Fuels,239047.11
2012,2,HI,Coal,118842.7
2012,2,HI,Geothermal,21352.0
2012,2,HI,Hydroelectric Conventional,10061.41
2012,2,HI,Other Biomass,14630.89
2012,2,HI,Petroleum,573426.93
2012,2,HI,Solar Thermal and Photovoltaic,130.86
2012,2,HI,Wind,24141.5
2012,2,HI,Wood and Wood Derived Fuels,0.0
2012,2,IA,Coal,2954313.45
2012,2,IA,Hydroelectric Conventional,54384.48
2012,2,IA,Natural Gas,55156.93
2012,2,IA,Nuclear,423779.0
2012,2,IA,Other Biomass,13413.66
2012,2,IA,Petroleum,16188.38
2012,2,IA,Wind,1141137.02
2012,2,ID,Coal,7142.53
2012,2,ID,Geothermal,5639.12
2012,2,ID,Hydroelectric Conventional,654936.3
2012,2,ID,Natural Gas,194024.27
2012,2,ID,Other Biomass,5983.23
2012,2,ID,Petroleum,1.33
2012,2,ID,Wind,110241.23
2012,2,ID,Wood and Wood Derived Fuels,38400.24
2012,2,IL,Coal,6737568.29
2012,2,IL,Hydroelectric Conventional,10931.34
2012,2,IL,Natural Gas,840546.95
2012,2,IL,Nuclear,7511149.0
2012,2,IL,Other Biomass,46440.58
2012,2,IL,Petroleum,6782.78
2012,2,IL,Solar Thermal and Photovoltaic,907.63
2012,2,IL,Wind,612572.17
2012,2,IL,Wood and Wood Derived Fuels,0.0
2012,2,IN,Coal,7264479.03
2012,2,IN,Hydroelectric Conventional,33571.67
2012,2,IN,Natural Gas,1378327.06
2012,2,IN,Other Biomass,22984.22
2012,2,IN,Petroleum,175169.92
2012,2,IN,Solar Thermal and Photovoltaic,0.06
2012,2,IN,Wind,306560.76
2012,2,KS,Coal,2075198.46
2012,2,KS,Hydroelectric Conventional,738.12
2012,2,KS,Natural Gas,128490.43
2012,2,KS,Nuclear,0.0
2012,2,KS,Other Biomass,4464.9
2012,2,KS,Petroleum,3014.1
2012,2,KS,Wind,326871.07
2012,2,KY,Coal,6623099.48
2012,2,KY,Hydroelectric Conventional,276252.54
2012,2,KY,Natural Gas,77794.47
2012,2,KY,Other Biomass,7179.84
2012,2,KY,Petroleum,64819.83
2012,2,KY,Wood and Wood Derived Fuels,25545.97
2012,2,LA,Coal,1517832.9
2012,2,LA,Hydroelectric Conventional,109555.0
2012,2,LA,Natural Gas,3786698.62
2012,2,LA,Nuclear,1507206.0
2012,2,LA,Other Biomass,43.23
2012,2,LA,Petroleum,338877.19
2012,2,LA,Wood and Wood Derived Fuels,184717.44
2012,2,MA,Coal,69135.75
2012,2,MA,Hydroelectric Conventional,78593.74
2012,2,MA,Natural Gas,1640895.15
2012,2,MA,Nuclear,468256.0
2012,2,MA,Other Biomass,82835.24
2012,2,MA,Petroleum,4352.92
2012,2,MA,Solar Thermal and Photovoltaic,489.49
2012,2,MA,Wind,8472.17
2012,2,MA,Wood and Wood Derived Fuels,50698.7
2012,2,MD,Coal,871700.22
2012,2,MD,Hydroelectric Conventional,169973.09
2012,2,MD,Natural Gas,29096.15
2012,2,MD,Nuclear,662951.0
2012,2,MD,Other Biomass,29621.46
2012,2,MD,Petroleum,0.0
2012,2,MD,Solar Thermal and Photovoltaic,371.1
2012,2,MD,Wind,37453.77
2012,2,MD,Wood and Wood Derived Fuels,12993.79
2012,2,ME,Coal,3852.65
2012,2,ME,Hydroelectric Conventional,306658.78
2012,2,ME,Natural Gas,632035.61
2012,2,ME,Other Biomass,19518.84
2012,2,ME,Petroleum,5572.86
2012,2,ME,Wind,96712.0
2012,2,ME,Wood and Wood Derived Fuels,236558.67
2012,2,MI,Coal,3862674.71
2012,2,MI,Hydroelectric Conventional,110526.11
2012,2,MI,Natural Gas,1769982.58
2012,2,MI,Nuclear,2874104.0
2012,2,MI,Other Biomass,56749.27
2012,2,MI,Petroleum,24074.41
2012,2,MI,Wind,88370.12
2012,2,MI,Wood and Wood Derived Fuels,136142.11
2012,2,MN,Coal,1942886.83
2012,2,MN,Hydroelectric Conventional,37621.02
2012,2,MN,Natural Gas,475068.06
2012,2,MN,Nuclear,1035291.0
2012,2,MN,Other Biomass,76061.67
2012,2,MN,Petroleum,2192.4
2012,2,MN,Solar Thermal and Photovoltaic,0.0
2012,2,MN,Wind,591924.51
2012,2,MN,Wood and Wood Derived Fuels,65509.19
2012,2,MO,Coal,5936303.59
2012,2,MO,Hydroelectric Conventional,78251.65
2012,2,MO,Natural Gas,330408.31
2012,2,MO,Nuclear,861869.0
2012,2,MO,Other Biomass,4442.03
2012,2,MO,Petroleum,5194.52
2012,2,MO,Wind,112205.41
2012,2,MO,Wood and Wood Derived Fuels,0.0
2012,2,MS,Coal,335675.74
2012,2,MS,Natural Gas,3116346.24
2012,2,MS,Nuclear,536825.0
2012,2,MS,Other Biomass,1191.16
2012,2,MS,Petroleum,517.27
2012,2,MS,Wood and Wood Derived Fuels,133535.28
2012,2,MT,Coal,1527612.76
2012,2,MT,Hydroelectric Conventional,564464.41
2012,2,MT,Natural Gas,32325.12
2012,2,MT,Petroleum,39873.96
2012,2,MT,Wind,86509.72
2012,2,NC,Coal,3692526.2
2012,2,NC,Hydroelectric Conventional,338879.84
2012,2,NC,Natural Gas,1720262.39
2012,2,NC,Nuclear,3363510.0
2012,2,NC,Other Biomass,16763.1
2012,2,NC,Petroleum,18801.16
2012,2,NC,Solar Thermal and Photovoltaic,1967.72
2012,2,NC,Wood and Wood Derived Fuels,185833.45
2012,2,ND,Coal,2427754.9
2012,2,ND,Hydroelectric Conventional,196556.0
2012,2,ND,Natural Gas,1138.5
2012,2,ND,Other Biomass,431.57
2012,2,ND,Petroleum,1780.46
2012,2,ND,Wind,390024.37
2012,2,NE,Coal,2063572.88
2012,2,NE,Hydroelectric Conventional,89226.08
2012,2,NE,Natural Gas,3751.06
2012,2,NE,Nuclear,543635.0
2012,2,NE,Other Biomass,4915.32
2012,2,NE,Petroleum,2582.67
2012,2,NE,Wind,104533.83
2012,2,NH,Coal,172041.38
2012,2,NH,Hydroelectric Conventional,85368.26
2012,2,NH,Natural Gas,678799.66
2012,2,NH,Nuclear,736148.0
2012,2,NH,Other Biomass,11427.29
2012,2,NH,Petroleum,204.78
2012,2,NH,Wind,16821.69
2012,2,NH,Wood and Wood Derived Fuels,85409.06
2012,2,NJ,Coal,86607.0
2012,2,NJ,Hydroelectric Conventional,1055.54
2012,2,NJ,Natural Gas,1855976.51
2012,2,NJ,Nuclear,2949958.0
2012,2,NJ,Other Biomass,78874.87
2012,2,NJ,Petroleum,3522.65
2012,2,NJ,Solar Thermal and Photovoltaic,20579.87
2012,2,NJ,Wind,1142.87
2012,2,NM,Coal,2041829.49
2012,2,NM,Hydroelectric Conventional,14017.53
2012,2,NM,Natural Gas,634684.48
2012,2,NM,Other Biomass,1113.45
2012,2,NM,Petroleum,2787.8
2012,2,NM,Solar Thermal and Photovoltaic,21196.79
2012,2,NM,Wind,213325.02
2012,2,NV,Coal,192364.62
2012,2,NV,Geothermal,171682.52
2012,2,NV,Hydroelectric Conventional,169129.99
2012,2,NV,Natural Gas,1660267.38
2012,2,NV,Petroleum,503.9
2012,2,NV,Solar Thermal and Photovoltaic,15220.1
2012,2,NV,Wood and Wood Derived Fuels,0.0
2012,2,NY,Coal,362705.02
2012,2,NY,Hydroelectric Conventional,2416569.62
2012,2,NY,Natural Gas,3892709.97
2012,2,NY,Nuclear,3546216.0
2012,2,NY,Other Biomass,116717.95
2012,2,NY,Petroleum,22290.49
2012,2,NY,Solar Thermal and Photovoltaic,4006.0
2012,2,NY,Wind,307764.2
2012,2,NY,Wood and Wood Derived Fuels,37240.68
2012,2,OH,Coal,7134019.57
2012,2,OH,Hydroelectric Conventional,33288.88
2012,2,OH,Natural Gas,1977489.73
2012,2,OH,Nuclear,1526824.0
2012,2,OH,Other Biomass,25176.23
2012,2,OH,Petroleum,102819.55
2012,2,OH,Solar Thermal and Photovoltaic,1116.4
2012,2,OH,Wind,93702.02
2012,2,OH,Wood and Wood Derived Fuels,28862.0
2012,2,OK,Coal,2524588.69
2012,2,OK,Hydroelectric Conventional,158853.45
2012,2,OK,Natural Gas,2585292.38
2012,2,OK,Other Biomass,8305.0
2012,2,OK,Petroleum,1150.52
2012,2,OK,Wind,536456.83
2012,2,OK,Wood and Wood Derived Fuels,21436.01
2012,2,OR,Coal,363544.11
2012,2,OR,Hydroelectric Conventional,2999656.37
2012,2,OR,Natural Gas,1548956.55
2012,2,OR,Other Biomass,19375.02
2012,2,OR,Petroleum,361.89
2012,2,OR,Solar Thermal and Photovoltaic,170.43
2012,2,OR,Wind,465263.33
2012,2,OR,Wood and Wood Derived Fuels,54244.12
2012,2,PA,Coal,6064998.73
2012,2,PA,Hydroelectric Conventional,230842.62
2012,2,PA,Natural Gas,4849031.77
2012,2,PA,Nuclear,6609737.0
2012,2,PA,Other Biomass,139579.09
2012,2,PA,Petroleum,14442.47
2012,2,PA,Solar Thermal and Photovoltaic,2312.34
2012,2,PA,Wind,194319.19
2012,2,PA,Wood and Wood Derived Fuels,41432.8
2012,2,RI,Hydroelectric Conventional,332.52
2012,2,RI,Natural Gas,751932.54
2012,2,RI,Other Biomass,7704.43
2012,2,RI,Petroleum,684.57
2012,2,RI,Wind,138.86
2012,2,SC,Coal,2052480.06
2012,2,SC,Hydroelectric Conventional,114240.1
2012,2,SC,Natural Gas,1117420.34
2012,2,SC,Nuclear,4130274.0
2012,2,SC,Other Biomass,16576.55
2012,2,SC,Petroleum,14219.65
2012,2,SC,Wood and Wood Derived Fuels,181296.36
2012,2,SD,Coal,191591.02
2012,2,SD,Hydroelectric Conventional,376938.39
2012,2,SD,Natural Gas,292.26
2012,2,SD,Other Biomass,0.0
2012,2,SD,Petroleum,1434.68
2012,2,SD,Wind,224025.65
2012,2,TN,Coal,1781916.15
2012,2,TN,Hydroelectric Conventional,1019504.25
2012,2,TN,Natural Gas,248447.05
2012,2,TN,Nuclear,2303254.0
2012,2,TN,Other Biomass,1959.25
2012,2,TN,Petroleum,8748.16
2012,2,TN,Solar Thermal and Photovoltaic,87.41
2012,2,TN,Wind,5519.0
2012,2,TN,Wood and Wood Derived Fuels,54952.54
2012,2,TX,Coal,9571268.2
2012,2,TX,Hydroelectric Conventional,2828.86
2012,2,TX,Natural Gas,14664047.62
2012,2,TX,Nuclear,2635326.0
2012,2,TX,Other Biomass,50346.95
2012,2,TX,Petroleum,80699.05
2012,2,TX,Solar Thermal and Photovoltaic,4056.5
2012,2,TX,Wind,2599273.43
2012,2,TX,Wood and Wood Derived Fuels,72426.85
2012,2,UT,Coal,2318736.6
2012,2,UT,Geothermal,29279.28
2012,2,UT,Hydroelectric Conventional,47043.16
2012,2,UT,Natural Gas,563785.36
2012,2,UT,Other Biomass,4607.04
2012,2,UT,Petroleum,2213.32
2012,2,UT,Wind,37995.55
2012,2,VA,Coal,1245571.88
2012,2,VA,Hydroelectric Conventional,53745.9
2012,2,VA,Natural Gas,2200509.23
2012,2,VA,Nuclear,2545947.0
2012,2,VA,Other Biomass,70610.61
2012,2,VA,Petroleum,24954.71
2012,2,VA,Wood and Wood Derived Fuels,102014.26
2012,2,VT,Hydroelectric Conventional,89686.83
2012,2,VT,Natural Gas,230.51
2012,2,VT,Nuclear,411053.0
2012,2,VT,Other Biomass,1965.75
2012,2,VT,Petroleum,120.65
2012,2,VT,Solar Thermal and Photovoltaic,100.31
2012,2,VT,Wind,8660.0
2012,2,VT,Wood and Wood Derived Fuels,26146.7
2012,2,WA,Coal,2327.81
2012,2,WA,Hydroelectric Conventional,5564328.82
2012,2,WA,Natural Gas,683082.72
2012,2,WA,Nuclear,785874.0
2012,2,WA,Other Biomass,19595.28
2012,2,WA,Petroleum,2530.06
2012,2,WA,Solar Thermal and Photovoltaic,51.0
2012,2,WA,Wind,511227.43
2012,2,WA,Wood and Wood Derived Fuels,133239.2
2012,2,WI,Coal,2207115.61
2012,2,WI,Hydroelectric Conventional,126443.59
2012,2,WI,Natural Gas,1089423.03
2012,2,WI,Nuclear,1231958.0
2012,2,WI,Other Biomass,41161.71
2012,2,WI,Petroleum,23587.13
2012,2,WI,Wind,121647.35
2012,2,WI,Wood and Wood Derived Fuels,94758.29
2012,2,WV,Coal,5007956.71
2012,2,WV,Hydroelectric Conventional,172428.31
2012,2,WV,Natural Gas,13255.34
2012,2,WV,Other Biomass,862.71
2012,2,WV,Petroleum,12410.39
2012,2,WV,Wind,146699.0
2012,2,WV,Wood and Wood Derived Fuels,0.0
2012,2,WY,Coal,3831690.48
2012,2,WY,Hydroelectric Conventional,29788.33
2012,2,WY,Natural Gas,45812.57
2012,2,WY,Petroleum,5972.41
2012,2,WY,Wind,356511.66
2012,3,AK,Coal,59662.97
2012,3,AK,Hydroelectric Conventional,134242.55
2012,3,AK,Natural Gas,339077.0
2012,3,AK,Other Biomass,166.41
2012,3,AK,Petroleum,102914.75
2012,3,AK,Wind,2040.5
2012,3,AL,Coal,2676722.34
2012,3,AL,Hydroelectric Conventional,1111536.97
2012,3,AL,Natural Gas,4177099.56
2012,3,AL,Nuclear,3757249.0
2012,3,AL,Other Biomass,565.32
2012,3,AL,Petroleum,7206.91
2012,3,AL,Wood and Wood Derived Fuels,208349.13
2012,3,AR,Coal,2267975.65
2012,3,AR,Hydroelectric Conventional,320440.96
2012,3,AR,Natural Gas,890729.37
2012,3,AR,Nuclear,1380613.0
2012,3,AR,Other Biomass,6441.34
2012,3,AR,Petroleum,2461.75
2012,3,AR,Wood and Wood Derived Fuels,126272.31
2012,3,AZ,Coal,2839224.85
2012,3,AZ,Hydroelectric Conventional,651460.04
2012,3,AZ,Natural Gas,2159242.1
2012,3,AZ,Nuclear,2453084.0
2012,3,AZ,Other Biomass,3787.72
2012,3,AZ,Petroleum,6421.9
2012,3,AZ,Solar Thermal and Photovoltaic,17866.19
2012,3,AZ,Wind,61022.68
2012,3,AZ,Wood and Wood Derived Fuels,14839.63
2012,3,CA,Coal,146456.7
2012,3,CA,Geothermal,1046975.69
2012,3,CA,Hydroelectric Conventional,1493439.38
2012,3,CA,Natural Gas,8947354.67
2012,3,CA,Nuclear,1674980.0
2012,3,CA,Other Biomass,202231.69
2012,3,CA,Petroleum,16993.99
2012,3,CA,Solar Thermal and Photovoltaic,87847.59
2012,3,CA,Wind,769089.24
2012,3,CA,Wood and Wood Derived Fuels,328915.56
2012,3,CO,Coal,2688963.69
2012,3,CO,Hydroelectric Conventional,134296.88
2012,3,CO,Natural Gas,760315.65
2012,3,CO,Other Biomass,4789.39
2012,3,CO,Petroleum,1183.44
2012,3,CO,Solar Thermal and Photovoltaic,3762.07
2012,3,CO,Wind,559541.99
2012,3,CO,Wood and Wood Derived Fuels,0.0
2012,3,CT,Coal,43277.67
2012,3,CT,Hydroelectric Conventional,33878.34
2012,3,CT,Natural Gas,1176690.5
2012,3,CT,Nuclear,1570928.0
2012,3,CT,Other Biomass,60039.74
2012,3,CT,Petroleum,6116.97
2012,3,CT,Wood and Wood Derived Fuels,71.03
2012,3,DC,Natural Gas,4809.81
2012,3,DC,Petroleum,0.0
2012,3,DE,Coal,30154.32
2012,3,DE,Natural Gas,546013.34
2012,3,DE,Other Biomass,10029.22
2012,3,DE,Petroleum,124.46
2012,3,DE,Solar Thermal and Photovoltaic,2376.03
2012,3,DE,Wind,381.15
2012,3,FL,Coal,3491600.63
2012,3,FL,Hydroelectric Conventional,14928.31
2012,3,FL,Natural Gas,12089028.07
2012,3,FL,Nuclear,1178335.0
2012,3,FL,Other Biomass,206274.38
2012,3,FL,Petroleum,37098.73
2012,3,FL,Solar Thermal and Photovoltaic,20654.8
2012,3,FL,Wood and Wood Derived Fuels,173711.38
2012,3,GA,Coal,2951787.23
2012,3,GA,Hydroelectric Conventional,170512.7
2012,3,GA,Natural Gas,2672987.06
2012,3,GA,Nuclear,2590170.0
2012,3,GA,Other Biomass,7304.2
2012,3,GA,Petroleum,39353.47
2012,3,GA,Solar Thermal and Photovoltaic,140.87
2012,3,GA,Wood and Wood Derived Fuels,222704.04
2012,3,HI,Coal,121033.62
2012,3,HI,Geothermal,21855.0
2012,3,HI,Hydroelectric Conventional,21365.08
2012,3,HI,Other Biomass,17994.83
2012,3,HI,Petroleum,593890.44
2012,3,HI,Solar Thermal and Photovoltaic,239.46
2012,3,HI,Wind,34635.98
2012,3,HI,Wood and Wood Derived Fuels,0.0
2012,3,IA,Coal,2600726.51
2012,3,IA,Hydroelectric Conventional,64037.6
2012,3,IA,Natural Gas,65536.98
2012,3,IA,Nuclear,454876.0
2012,3,IA,Other Biomass,12067.71
2012,3,IA,Petroleum,3937.89
2012,3,IA,Wind,1368153.02
2012,3,ID,Coal,6966.99
2012,3,ID,Geothermal,5919.44
2012,3,ID,Hydroelectric Conventional,1194856.15
2012,3,ID,Natural Gas,126982.14
2012,3,ID,Other Biomass,7326.08
2012,3,ID,Petroleum,1.55
2012,3,ID,Wind,200136.83
2012,3,ID,Wood and Wood Derived Fuels,27731.95
2012,3,IL,Coal,5414438.73
2012,3,IL,Hydroelectric Conventional,10200.22
2012,3,IL,Natural Gas,946063.13
2012,3,IL,Nuclear,7901813.0
2012,3,IL,Other Biomass,49105.68
2012,3,IL,Petroleum,4916.33
2012,3,IL,Solar Thermal and Photovoltaic,1660.86
2012,3,IL,Wind,868993.61
2012,3,IL,Wood and Wood Derived Fuels,0.0
2012,3,IN,Coal,6511921.21
2012,3,IN,Hydroelectric Conventional,24142.9
2012,3,IN,Natural Gas,1477478.52
2012,3,IN,Other Biomass,25212.77
2012,3,IN,Petroleum,10753.85
2012,3,IN,Solar Thermal and Photovoltaic,0.11
2012,3,IN,Wind,373535.65
2012,3,KS,Coal,1817006.1
2012,3,KS,Hydroelectric Conventional,869.14
2012,3,KS,Natural Gas,170309.27
2012,3,KS,Nuclear,82077.0
2012,3,KS,Other Biomass,4893.02
2012,3,KS,Petroleum,1473.65
2012,3,KS,Wind,388243.54
2012,3,KY,Coal,6120388.69
2012,3,KY,Hydroelectric Conventional,334523.91
